,Park_ID,Direction_Of_Wind,Average_Breeze_Speed,Max_Breeze_Speed,Min_Breeze_Speed,Var1,Average_Atmospheric_Pressure,Max_Atmospheric_Pressure,Min_Atmospheric_Pressure,Min_Ambient_Pollution,Max_Ambient_Pollution,Average_Moisture_In_Park,Max_Moisture_In_Park,Min_Moisture_In_Park,Location_Type,year,month,day
32984,35,10.0,21.28,38.0,7.6,0.0,8502.0,8509.0,8488.0,240.0,348.0,213.0,294.0,141.0,2,2004,5,14
32985,35,25.0,19.0,30.4,7.6,0.0,8468.0,8499.0,8434.0,248.0,352.0,210.0,291.0,117.0,2,2004,5,15
32986,35,16.0,14.44,30.4,0.0,0.0,8400.0,8430.0,8369.0,16.0,348.0,222.0,300.0,150.0,2,2004,5,16
32987,35,86.0,16.72,30.4,7.6,0.0,8321.0,8365.0,8280.0,16.0,340.0,207.0,300.0,135.0,2,2004,5,17
32988,35,92.0,22.8,30.4,15.2,0.0,8266.0,8280.0,8259.0,268.0,344.0,192.0,267.0,126.0,2,2004,5,18
32989,35,178.0,34.96,60.8,22.8,89.64,8290.0,8307.0,8273.0,264.0,344.0,195.0,279.0,138.0,2,2004,5,19
32990,35,137.0,21.28,45.6,7.6,22.41,8283.0,8311.0,8239.0,172.0,348.0,243.0,294.0,189.0,2,2004,5,20
32991,35,164.0,38.0,60.8,15.2,1.66,8259.0,8270.0,8232.0,288.0,336.0,213.0,264.0,141.0,2,2004,5,21
32992,35,154.0,22.04,30.4,7.6,0.0,8287.0,8297.0,8266.0,268.0,336.0,216.0,285.0,153.0,2,2004,5,22
32993,35,164.0,31.92,53.2,7.6,0.0,8321.0,8345.0,8294.0,256.0,352.0,216.0,267.0,141.0,2,2004,5,23
32994,35,159.0,22.04,30.4,15.2,0.0,8369.0,8376.0,8345.0,232.0,336.0,225.0,291.0,150.0,2,2004,5,24
32995,35,39.0,25.84,38.0,7.6,73.87,8338.0,8372.0,8304.0,216.0,344.0,252.0,294.0,159.0,2,2004,5,25
32996,35,330.0,13.68,22.8,7.6,136.95,8294.0,8300.0,8290.0,32.0,236.0,291.0,300.0,279.0,2,2004,5,26
32997,35,134.0,19.0,30.4,7.6,14.11,8304.0,8321.0,8290.0,88.0,272.0,285.0,294.0,258.0,2,2004,5,27
32998,35,72.0,26.6,30.4,15.2,9.96,8352.0,8379.0,8324.0,148.0,288.0,276.0,294.0,249.0,2,2004,5,28
32999,35,69.0,22.8,45.6,7.6,0.0,8396.0,8406.0,8382.0,260.0,352.0,219.0,288.0,165.0,2,2004,5,29
33000,35,305.0,16.72,45.6,0.0,0.0,8400.0,8406.0,8396.0,16.0,348.0,228.0,300.0,138.0,2,2004,5,30
33001,35,301.0,15.96,22.8,7.6,0.0,8389.0,8396.0,8379.0,8.0,324.0,228.0,300.0,135.0,2,2004,5,31
33002,35,296.0,12.16,38.0,0.0,0.0,8362.0,8376.0,8348.0,20.0,328.0,225.0,297.0,153.0,2,2004,1,6
33003,35,203.0,12.16,30.4,7.6,0.0249,8324.0,8348.0,8294.0,16.0,312.0,246.0,297.0,165.0,2,2004,2,6
33004,35,172.0,30.4,53.2,7.6,47.31,8256.0,8287.0,8232.0,24.0,312.0,273.0,300.0,228.0,2,2004,3,6
33005,35,212.0,49.4,83.6,22.8,33.2,8294.0,8335.0,8266.0,260.0,352.0,240.0,285.0,156.0,2,2004,4,6
33006,35,129.0,19.0,22.8,15.2,0.0,8338.0,8348.0,8328.0,268.0,340.0,198.0,276.0,129.0,2,2004,5,6
33007,35,44.0,22.04,38.0,7.6,0.0,8324.0,8345.0,8311.0,244.0,340.0,219.0,288.0,159.0,2,2004,6,6
33008,35,8.0,19.0,30.4,7.6,1.66,8362.0,8372.0,8341.0,20.0,336.0,237.0,300.0,159.0,2,2004,7,6
33009,35,51.0,19.76,30.4,7.6,15.77,8345.0,8365.0,8331.0,88.0,308.0,252.0,294.0,204.0,2,2004,8,6
33010,35,237.0,25.08,60.8,7.6,52.29,8362.0,8400.0,8324.0,244.0,328.0,249.0,282.0,201.0,2,2004,9,6
33011,35,277.0,22.04,45.6,0.0,0.0,8423.0,8444.0,8396.0,20.0,340.0,222.0,300.0,141.0,2,2004,10,6
33012,35,329.0,13.68,30.4,0.0,0.0,8434.0,8444.0,8420.0,20.0,348.0,225.0,300.0,147.0,2,2004,11,6
33013,35,311.0,25.84,45.6,7.6,0.0,8400.0,8417.0,8386.0,12.0,344.0,231.0,300.0,159.0,2,2004,12,6
33014,35,335.0,32.68,45.6,15.2,0.0,8393.0,8410.0,8386.0,276.0,344.0,222.0,270.0,174.0,2,2004,6,13
33015,35,316.0,27.36,45.6,15.2,0.0,8410.0,8417.0,8403.0,276.0,344.0,222.0,276.0,174.0,2,2004,6,14
33016,35,320.0,32.68,45.6,15.2,0.0249,8403.0,8417.0,8396.0,296.0,340.0,234.0,258.0,201.0,2,2004,6,15
33017,35,330.0,34.2,53.2,15.2,0.0249,8403.0,8406.0,8396.0,236.0,312.0,237.0,288.0,204.0,2,2004,6,16
33018,35,310.0,21.28,38.0,7.6,0.83,8400.0,8410.0,8393.0,92.0,324.0,249.0,294.0,198.0,2,2004,6,17
33019,35,303.0,26.6,38.0,7.6,2.49,8382.0,8393.0,8372.0,152.0,304.0,252.0,291.0,225.0,2,2004,6,18
33020,35,308.0,29.64,53.2,15.2,0.83,8376.0,8382.0,8369.0,272.0,336.0,246.0,291.0,189.0,2,2004,6,19
33021,35,271.0,25.08,38.0,7.6,0.0,8365.0,8372.0,8355.0,48.0,340.0,237.0,294.0,168.0,2,2004,6,20
33022,35,322.0,22.04,45.6,0.0,0.0,8389.0,8406.0,8369.0,24.0,352.0,228.0,300.0,144.0,2,2004,6,21
33023,35,6.0,13.68,22.8,0.0,0.0,8393.0,8410.0,8376.0,8.0,336.0,231.0,300.0,165.0,2,2004,6,22
33024,35,330.0,20.52,45.6,0.0,0.0,8358.0,8372.0,8348.0,212.0,332.0,231.0,294.0,162.0,2,2004,6,23
33025,35,334.0,22.8,38.0,7.6,0.0249,8348.0,8352.0,8345.0,264.0,332.0,225.0,291.0,159.0,2,2004,6,24
33026,35,301.0,13.68,38.0,7.6,0.0,8335.0,8341.0,8321.0,236.0,328.0,216.0,291.0,126.0,2,2004,6,25
33027,35,209.0,22.8,53.2,7.6,4.15,8317.0,8324.0,8311.0,244.0,336.0,240.0,288.0,174.0,2,2004,6,26
33028,35,229.0,27.36,38.0,15.2,0.83,8290.0,8307.0,8273.0,132.0,332.0,237.0,294.0,174.0,2,2004,6,27
33029,35,268.0,26.6,45.6,7.6,0.83,8287.0,8311.0,8270.0,116.0,340.0,234.0,294.0,159.0,2,2004,6,28
33030,35,309.0,25.08,45.6,7.6,16.6,8345.0,8365.0,8314.0,148.0,340.0,240.0,294.0,153.0,2,2004,6,29
33031,35,295.0,21.28,38.0,0.0,0.0,8372.0,8386.0,8362.0,24.0,348.0,222.0,300.0,159.0,2,2004,6,30
33032,35,321.0,13.68,30.4,0.0,0.0,8393.0,8400.0,8382.0,24.0,352.0,222.0,300.0,150.0,2,2004,1,7
33033,35,212.0,27.36,53.2,7.6,0.0,8372.0,8396.0,8345.0,92.0,344.0,201.0,294.0,123.0,2,2004,2,7
33034,35,170.0,25.08,45.6,15.2,0.0249,8290.0,8341.0,8252.0,264.0,344.0,192.0,273.0,108.0,2,2004,3,7
33035,35,194.0,38.76,60.8,15.2,10.79,8249.0,8266.0,8235.0,244.0,328.0,249.0,294.0,195.0,2,2004,4,7
33036,35,185.0,38.76,60.8,22.8,80.51,8263.0,8304.0,8246.0,208.0,344.0,255.0,294.0,186.0,2,2004,5,7
33037,35,240.0,22.04,30.4,7.6,0.0,8338.0,8352.0,8311.0,252.0,332.0,225.0,288.0,132.0,2,2004,6,7
33038,35,301.0,37.24,53.2,15.2,92.13,8311.0,8324.0,8304.0,248.0,292.0,273.0,291.0,252.0,2,2004,7,7
33039,35,293.0,49.4,68.4,22.8,100.43,8280.0,8307.0,8270.0,68.0,312.0,282.0,294.0,228.0,2,2004,8,7
33040,35,281.0,21.28,38.0,15.2,0.0,8297.0,8321.0,8276.0,52.0,300.0,261.0,300.0,201.0,2,2004,9,7
33041,35,218.0,18.24,30.4,7.6,2.49,8324.0,8331.0,8311.0,72.0,276.0,267.0,294.0,225.0,2,2004,10,7
33042,35,268.0,17.48,38.0,7.6,0.0,8314.0,8328.0,8297.0,48.0,248.0,264.0,294.0,216.0,2,2004,11,7
33043,35,203.0,21.28,38.0,7.6,4.15,8273.0,8294.0,8259.0,84.0,332.0,267.0,294.0,201.0,2,2004,12,7
33044,35,230.0,28.88,53.2,7.6,0.0249,8314.0,8348.0,8273.0,220.0,352.0,246.0,291.0,162.0,2,2004,7,13
33045,35,221.0,25.84,38.0,0.0,1.66,8369.0,8389.0,8348.0,40.0,328.0,264.0,297.0,195.0,2,2004,7,14
33046,35,208.0,15.2,30.4,0.0,0.0,8386.0,8389.0,8379.0,16.0,340.0,234.0,300.0,144.0,2,2004,7,15
33047,35,31.0,12.16,30.4,0.0,0.0,8379.0,8389.0,8365.0,24.0,340.0,222.0,297.0,147.0,2,2004,7,16
33048,35,93.0,25.08,30.4,15.2,0.0,8335.0,8365.0,8314.0,272.0,348.0,189.0,249.0,126.0,2,2004,7,17
33049,35,108.0,23.56,45.6,7.6,0.83,8290.0,8314.0,8276.0,260.0,352.0,192.0,276.0,105.0,2,2004,7,18
33050,35,286.0,15.96,30.4,7.6,14.94,8287.0,8307.0,8273.0,168.0,332.0,255.0,294.0,180.0,2,2004,7,19
33051,35,317.0,31.16,38.0,15.2,101.26,8328.0,8345.0,8304.0,72.0,284.0,282.0,294.0,240.0,2,2004,7,20
33052,35,18.0,28.88,38.0,15.2,0.0,8362.0,8376.0,8345.0,240.0,344.0,225.0,294.0,159.0,2,2004,7,21
33053,35,54.0,31.16,45.6,15.2,0.0,8358.0,8372.0,8348.0,288.0,340.0,192.0,261.0,120.0,2,2004,7,22
33054,35,54.0,30.4,45.6,15.2,0.0,8341.0,8348.0,8331.0,304.0,336.0,186.0,237.0,126.0,2,2004,7,23
33055,35,39.0,23.56,38.0,7.6,0.0249,8335.0,8341.0,8324.0,208.0,336.0,237.0,294.0,177.0,2,2004,7,24
33056,35,267.0,19.76,38.0,7.6,0.0249,8321.0,8331.0,8311.0,28.0,336.0,249.0,300.0,177.0,2,2004,7,25
33057,35,272.0,17.48,30.4,7.6,51.46,8335.0,8345.0,8331.0,12.0,316.0,249.0,297.0,183.0,2,2004,7,26
33058,35,21.0,28.88,53.2,15.2,389.27,8307.0,8328.0,8297.0,164.0,320.0,267.0,294.0,210.0,2,2004,7,27
33059,35,320.0,33.44,53.2,15.2,0.0249,8307.0,8311.0,8297.0,168.0,308.0,258.0,294.0,210.0,2,2004,7,28
33060,35,271.0,22.8,45.6,7.6,0.0,8324.0,8338.0,8307.0,28.0,324.0,246.0,297.0,195.0,2,2004,7,29
33061,35,181.0,19.76,38.0,0.0,0.0,8328.0,8338.0,8311.0,32.0,332.0,237.0,300.0,162.0,2,2004,7,30
33062,35,195.0,14.44,22.8,0.0,0.0,8290.0,8311.0,8273.0,16.0,336.0,234.0,300.0,159.0,2,2004,7,31
33063,35,145.0,22.8,38.0,7.6,0.0,8252.0,8270.0,8246.0,156.0,336.0,231.0,294.0,177.0,2,2004,1,8
33064,35,245.0,20.52,30.4,7.6,0.0,8297.0,8317.0,8263.0,88.0,344.0,234.0,294.0,156.0,2,2004,2,8
33065,35,275.0,19.76,30.4,7.6,0.0249,8338.0,8362.0,8317.0,12.0,340.0,234.0,300.0,153.0,2,2004,3,8
33066,35,207.0,13.68,22.8,7.6,0.0,8365.0,8372.0,8352.0,4.0,336.0,216.0,300.0,138.0,2,2004,4,8
33067,35,151.0,27.36,38.0,15.2,19.92,8328.0,8352.0,8311.0,192.0,324.0,252.0,294.0,195.0,2,2004,5,8
33068,35,156.0,17.48,22.8,7.6,22.41,8328.0,8338.0,8311.0,76.0,324.0,261.0,294.0,192.0,2,2004,6,8
33069,35,108.0,25.84,38.0,15.2,68.89,8290.0,8335.0,8225.0,140.0,288.0,273.0,294.0,237.0,2,2004,7,8
33070,35,227.0,39.52,68.4,7.6,28.22,8273.0,8304.0,8208.0,256.0,352.0,234.0,294.0,168.0,2,2004,8,8
33071,35,175.0,41.8,68.4,15.2,52.29,8239.0,8290.0,8194.0,272.0,316.0,255.0,288.0,222.0,2,2004,9,8
33072,35,201.0,53.2,68.4,30.4,9.96,8280.0,8294.0,8252.0,252.0,332.0,225.0,261.0,165.0,2,2004,10,8
33073,35,205.0,47.88,68.4,22.8,20.75,8273.0,8283.0,8259.0,276.0,348.0,240.0,282.0,177.0,2,2004,11,8
33074,35,201.0,34.96,45.6,22.8,0.0249,8249.0,8263.0,8239.0,264.0,332.0,234.0,285.0,162.0,2,2004,12,8
33075,35,211.0,26.6,38.0,7.6,45.65,8283.0,8294.0,8263.0,212.0,344.0,255.0,294.0,177.0,2,2004,8,13
33076,35,267.0,19.0,45.6,7.6,68.06,8314.0,8345.0,8290.0,116.0,344.0,258.0,294.0,192.0,2,2004,8,14
33077,35,241.0,34.2,60.8,15.2,9.13,8352.0,8365.0,8321.0,268.0,336.0,234.0,288.0,192.0,2,2004,8,15
33078,35,195.0,49.4,68.4,22.8,180.11,8273.0,8317.0,8242.0,148.0,308.0,267.0,291.0,234.0,2,2004,8,16
33079,35,242.0,38.0,60.8,15.2,25.73,8259.0,8290.0,8235.0,252.0,308.0,258.0,288.0,231.0,2,2004,8,17
33080,35,234.0,32.68,60.8,15.2,84.66,8294.0,8328.0,8273.0,216.0,316.0,261.0,294.0,210.0,2,2004,8,18
33081,35,215.0,17.48,38.0,7.6,11.62,8335.0,8345.0,8324.0,40.0,348.0,252.0,300.0,171.0,2,2004,8,19
33082,35,204.0,27.36,45.6,7.6,0.0249,8331.0,8341.0,8311.0,28.0,344.0,240.0,300.0,168.0,2,2004,8,20
33083,35,190.0,35.72,60.8,15.2,83.0,8297.0,8307.0,8287.0,152.0,304.0,261.0,294.0,222.0,2,2004,8,21
33084,35,234.0,26.6,53.2,7.6,47.31,8321.0,8341.0,8304.0,112.0,336.0,252.0,294.0,171.0,2,2004,8,22
33085,35,243.0,23.56,45.6,7.6,9.13,8352.0,8362.0,8341.0,24.0,340.0,246.0,297.0,171.0,2,2004,8,23
33086,35,112.0,18.24,30.4,7.6,53.95,8307.0,8345.0,8246.0,204.0,324.0,270.0,294.0,207.0,2,2004,8,24
33087,35,57.0,27.36,38.0,15.2,130.31,8266.0,8311.0,8235.0,212.0,316.0,273.0,294.0,240.0,2,2004,8,25
33088,35,85.0,18.24,22.8,7.6,0.0,8335.0,8348.0,8314.0,32.0,344.0,228.0,297.0,156.0,2,2004,8,26
33089,35,171.0,26.6,45.6,15.2,3.32,8321.0,8331.0,8307.0,212.0,312.0,264.0,294.0,237.0,2,2004,8,27
33090,35,219.0,33.44,45.6,15.2,0.0249,8328.0,8331.0,8317.0,240.0,332.0,249.0,294.0,201.0,2,2004,8,28
33091,35,210.0,35.72,45.6,15.2,62.25,8328.0,8331.0,8321.0,248.0,320.0,270.0,294.0,210.0,2,2004,8,29
33092,35,274.0,25.08,45.6,7.6,2.49,8335.0,8365.0,8321.0,8.0,324.0,264.0,300.0,204.0,2,2004,8,30
33093,35,284.0,9.88,15.2,0.0,2.49,8376.0,8382.0,8365.0,12.0,340.0,255.0,300.0,171.0,2,2004,8,31
33094,35,37.0,16.72,30.4,7.6,0.0,8396.0,8406.0,8379.0,104.0,348.0,246.0,294.0,174.0,2,2004,1,9
33095,35,71.0,25.08,45.6,7.6,0.0,8396.0,8410.0,8382.0,24.0,336.0,237.0,297.0,162.0,2,2004,2,9
33096,35,78.0,19.0,30.4,0.0,0.0,8358.0,8379.0,8335.0,132.0,308.0,246.0,294.0,177.0,2,2004,3,9
33097,35,53.0,7.6,15.2,7.6,0.0,8324.0,8335.0,8317.0,12.0,252.0,264.0,300.0,192.0,2,2004,4,9
33098,35,274.0,12.16,22.8,0.0,0.0,8317.0,8324.0,8311.0,16.0,256.0,279.0,300.0,237.0,2,2004,5,9
33099,35,273.0,16.72,22.8,7.6,0.0,8335.0,8348.0,8324.0,4.0,276.0,261.0,300.0,207.0,2,2004,6,9
33100,35,297.0,13.68,30.4,0.0,0.0,8362.0,8376.0,8348.0,20.0,352.0,246.0,300.0,165.0,2,2004,7,9
33101,35,315.0,15.2,30.4,7.6,0.83,8379.0,8386.0,8372.0,28.0,340.0,258.0,300.0,198.0,2,2004,8,9
33102,35,6.0,19.0,30.4,7.6,0.0,8379.0,8382.0,8372.0,16.0,336.0,240.0,300.0,162.0,2,2004,9,9
33103,35,10.0,24.32,38.0,7.6,0.0,8376.0,8393.0,8365.0,12.0,340.0,252.0,297.0,186.0,2,2004,10,9
33104,35,18.0,25.08,45.6,7.6,0.0,8400.0,8410.0,8393.0,20.0,348.0,255.0,300.0,174.0,2,2004,11,9
33105,35,21.0,27.36,45.6,15.2,0.0,8413.0,8420.0,8410.0,12.0,308.0,258.0,300.0,189.0,2,2004,12,9
33106,35,31.0,18.24,30.4,7.6,0.0,8382.0,8406.0,8362.0,28.0,344.0,267.0,300.0,192.0,2,2004,9,13
33107,35,68.0,17.48,30.4,7.6,0.0,8345.0,8358.0,8338.0,20.0,344.0,252.0,300.0,156.0,2,2004,9,14
33108,35,82.0,9.88,15.2,0.0,0.0,8331.0,8341.0,8317.0,20.0,296.0,264.0,300.0,183.0,2,2004,9,15
33109,35,93.0,19.0,30.4,15.2,0.0,8307.0,8317.0,8297.0,28.0,332.0,240.0,300.0,165.0,2,2004,9,16
33110,35,105.0,18.24,30.4,7.6,0.0,8290.0,8294.0,8287.0,180.0,348.0,240.0,291.0,171.0,2,2004,9,17
33111,35,98.0,8.36,15.2,0.0,0.0,8304.0,8314.0,8290.0,16.0,240.0,279.0,300.0,225.0,2,2004,9,18
33112,35,297.0,14.44,38.0,0.0,0.0249,8324.0,8338.0,8311.0,8.0,236.0,273.0,300.0,219.0,2,2004,9,19
33113,35,317.0,35.72,53.2,15.2,0.0249,8362.0,8386.0,8335.0,212.0,344.0,231.0,285.0,165.0,2,2004,9,20
33114,35,299.0,31.92,60.8,7.6,0.0249,8386.0,8396.0,8376.0,240.0,336.0,210.0,291.0,138.0,2,2004,9,21
33115,35,197.0,16.72,30.4,7.6,0.0,8369.0,8389.0,8338.0,68.0,280.0,243.0,294.0,177.0,2,2004,9,22
33116,35,214.0,26.6,45.6,7.6,116.2,8304.0,8331.0,8287.0,156.0,272.0,270.0,288.0,246.0,2,2004,9,23
33117,35,225.0,31.92,53.2,15.2,0.0,8362.0,8376.0,8328.0,268.0,336.0,237.0,291.0,177.0,2,2004,9,24
33118,35,224.0,27.36,45.6,0.0,1.66,8396.0,8423.0,8372.0,24.0,296.0,276.0,297.0,258.0,2,2004,9,25
33119,35,138.0,12.16,22.8,0.0,0.0,8430.0,8441.0,8420.0,16.0,340.0,261.0,300.0,192.0,2,2004,9,26
33120,35,111.0,15.96,22.8,7.6,0.0,8393.0,8417.0,8376.0,84.0,324.0,258.0,294.0,186.0,2,2004,9,27
33121,35,171.0,19.76,30.4,15.2,69.72,8382.0,8389.0,8372.0,104.0,268.0,282.0,294.0,243.0,2,2004,9,28
33122,35,219.0,22.8,38.0,7.6,0.0249,8406.0,8413.0,8386.0,28.0,296.0,270.0,297.0,222.0,2,2004,9,29
33123,35,193.0,17.48,30.4,7.6,0.0249,8420.0,8434.0,8413.0,20.0,316.0,270.0,297.0,213.0,2,2004,9,30
33124,35,7.0,12.92,22.8,0.0,0.0,8441.0,8447.0,8430.0,20.0,316.0,267.0,297.0,219.0,2,2004,1,10
33125,35,132.0,12.16,22.8,0.0,0.0,8400.0,8427.0,8365.0,20.0,288.0,261.0,297.0,186.0,2,2004,2,10
33126,35,142.0,31.92,60.8,22.8,35.69,8335.0,8358.0,8311.0,208.0,304.0,252.0,285.0,198.0,2,2004,3,10
33127,35,15.0,15.96,30.4,7.6,0.0,8352.0,8369.0,8324.0,56.0,340.0,249.0,297.0,198.0,2,2004,4,10
33128,35,145.0,28.12,38.0,15.2,12.45,8276.0,8321.0,8222.0,104.0,312.0,264.0,294.0,237.0,2,2004,5,10
33129,35,193.0,53.96,83.6,38.0,62.25,8211.0,8259.0,8181.0,204.0,304.0,258.0,294.0,210.0,2,2004,6,10
33130,35,163.0,42.56,53.2,30.4,21.58,8225.0,8263.0,8191.0,252.0,300.0,270.0,288.0,243.0,2,2004,7,10
33131,35,195.0,43.32,60.8,30.4,0.0,8242.0,8273.0,8205.0,272.0,312.0,252.0,279.0,210.0,2,2004,8,10
33132,35,184.0,29.64,45.6,15.2,0.0,8311.0,8328.0,8273.0,240.0,332.0,258.0,294.0,207.0,2,2004,9,10
33133,35,175.0,16.72,30.4,7.6,52.29,8314.0,8321.0,8304.0,28.0,288.0,285.0,297.0,264.0,2,2004,10,10
33134,35,94.0,26.6,38.0,15.2,35.69,8304.0,8328.0,8249.0,28.0,320.0,273.0,297.0,219.0,2,2004,11,10
33135,35,153.0,32.68,45.6,22.8,3.32,8239.0,8252.0,8229.0,164.0,316.0,252.0,294.0,219.0,2,2004,12,10
33136,35,186.0,44.08,53.2,30.4,6.64,8249.0,8252.0,8246.0,204.0,284.0,276.0,291.0,258.0,2,2004,10,13
33137,35,213.0,29.64,45.6,7.6,16.6,8256.0,8259.0,8242.0,136.0,304.0,273.0,294.0,213.0,2,2004,10,14
33138,35,194.0,31.92,53.2,15.2,49.8,8242.0,8259.0,8222.0,204.0,312.0,279.0,294.0,240.0,2,2004,10,15
33139,35,189.0,25.08,53.2,15.2,4.15,8311.0,8345.0,8259.0,68.0,292.0,279.0,294.0,240.0,2,2004,10,16
33140,35,150.0,34.96,45.6,22.8,0.0249,8338.0,8348.0,8331.0,256.0,312.0,258.0,291.0,213.0,2,2004,10,17
33141,35,199.0,52.44,76.0,22.8,0.0,8324.0,8338.0,8317.0,264.0,312.0,258.0,291.0,222.0,2,2004,10,18
33142,35,219.0,43.32,60.8,30.4,0.0249,8328.0,8341.0,8300.0,276.0,316.0,252.0,279.0,216.0,2,2004,10,19
33143,35,235.0,63.08,76.0,45.6,146.08,8246.0,8304.0,8187.0,256.0,340.0,255.0,285.0,201.0,2,2004,10,20
33144,35,275.0,42.56,68.4,15.2,31.54,8362.0,8393.0,8311.0,236.0,332.0,240.0,273.0,204.0,2,2004,10,21
33145,35,189.0,34.96,45.6,22.8,0.0249,8382.0,8389.0,8372.0,244.0,308.0,261.0,282.0,237.0,2,2004,10,22
33146,35,162.0,40.28,45.6,30.4,74.7,8352.0,8372.0,8335.0,148.0,316.0,273.0,294.0,231.0,2,2004,10,23
33147,35,195.0,27.36,38.0,15.2,0.0249,8362.0,8389.0,8331.0,124.0,320.0,273.0,294.0,222.0,2,2004,10,24
33148,35,180.0,30.4,45.6,22.8,0.0,8400.0,8403.0,8389.0,244.0,304.0,264.0,282.0,216.0,2,2004,10,25
33149,35,166.0,27.36,45.6,22.8,0.0,8393.0,8406.0,8376.0,244.0,316.0,261.0,288.0,210.0,2,2004,10,26
33150,35,166.0,33.44,45.6,15.2,0.0,8348.0,8372.0,8324.0,24.0,264.0,282.0,297.0,261.0,2,2004,10,27
33151,35,207.0,23.56,38.0,7.6,4.98,8348.0,8376.0,8324.0,24.0,236.0,294.0,297.0,276.0,2,2004,10,28
33152,35,153.0,24.32,30.4,15.2,1.66,8386.0,8389.0,8379.0,16.0,232.0,291.0,300.0,273.0,2,2004,10,29
33153,35,158.0,25.08,30.4,22.8,0.0,8379.0,8386.0,8365.0,156.0,284.0,273.0,294.0,240.0,2,2004,10,30
33154,35,171.0,22.8,30.4,7.6,0.0,8348.0,8362.0,8331.0,248.0,312.0,264.0,288.0,222.0,2,2004,10,31
33155,35,173.0,47.12,68.4,15.2,13.28,8283.0,8328.0,8232.0,216.0,316.0,255.0,291.0,210.0,2,2004,1,11
33156,35,170.0,55.48,83.6,38.0,74.7,8174.0,8229.0,8136.0,256.0,304.0,264.0,291.0,219.0,2,2004,2,11
33157,35,176.0,25.08,45.6,7.6,0.0249,8164.0,8184.0,8136.0,88.0,296.0,282.0,294.0,258.0,2,2004,3,11
33158,35,151.0,15.2,30.4,7.6,0.0,8229.0,8270.0,8187.0,16.0,236.0,294.0,300.0,282.0,2,2004,4,11
33159,35,164.0,20.52,38.0,7.6,0.0249,8287.0,8294.0,8273.0,16.0,296.0,285.0,297.0,252.0,2,2004,5,11
33160,35,156.0,50.16,68.4,30.4,42.33,8225.0,8263.0,8201.0,204.0,312.0,267.0,285.0,231.0,2,2004,6,11
33161,35,168.0,44.08,53.2,38.0,0.0249,8266.0,8280.0,8239.0,280.0,320.0,258.0,276.0,228.0,2,2004,7,11
33162,35,140.0,30.4,38.0,22.8,0.0249,8259.0,8273.0,8252.0,260.0,312.0,261.0,288.0,228.0,2,2004,8,11
33163,35,171.0,34.96,53.2,22.8,1.66,8273.0,8280.0,8270.0,204.0,304.0,267.0,294.0,222.0,2,2004,9,11
33164,35,112.0,31.92,38.0,22.8,0.0,8242.0,8276.0,8211.0,236.0,292.0,273.0,291.0,243.0,2,2004,10,11
33165,35,126.0,25.84,38.0,15.2,4.15,8235.0,8283.0,8208.0,24.0,296.0,279.0,297.0,264.0,2,2004,11,11
33166,35,125.0,23.56,30.4,15.2,0.0,8297.0,8307.0,8287.0,28.0,312.0,279.0,297.0,240.0,2,2004,12,11
33167,35,119.0,30.4,53.2,15.2,34.86,8256.0,8290.0,8239.0,108.0,264.0,273.0,294.0,237.0,2,2004,11,13
33168,35,144.0,19.0,38.0,7.6,71.38,8218.0,8235.0,8205.0,96.0,280.0,294.0,294.0,279.0,2,2004,11,14
33169,35,167.0,15.2,30.4,7.6,56.44,8211.0,8225.0,8201.0,12.0,228.0,294.0,297.0,294.0,2,2004,11,15
33170,35,108.0,23.56,38.0,15.2,14.11,8246.0,8276.0,8208.0,92.0,308.0,270.0,294.0,228.0,2,2004,11,16
33171,35,52.0,22.8,38.0,15.2,0.0249,8300.0,8331.0,8276.0,156.0,240.0,282.0,294.0,270.0,2,2004,11,17
33172,35,78.0,13.68,22.8,7.6,0.0,8382.0,8423.0,8335.0,136.0,240.0,279.0,291.0,267.0,2,2004,11,18
33173,35,87.0,22.8,30.4,15.2,0.0,8427.0,8434.0,8420.0,148.0,240.0,273.0,279.0,267.0,2,2004,11,19
33174,35,88.0,28.12,38.0,15.2,0.0,8386.0,8417.0,8358.0,180.0,284.0,264.0,285.0,234.0,2,2004,11,20
33175,35,125.0,28.12,45.6,22.8,0.0,8348.0,8355.0,8341.0,244.0,292.0,270.0,285.0,243.0,2,2004,11,21
33176,35,142.0,25.84,45.6,15.2,9.96,8338.0,8352.0,8317.0,136.0,288.0,282.0,294.0,255.0,2,2004,11,22
33177,35,270.0,15.2,30.4,0.0,10.79,8413.0,8434.0,8358.0,12.0,328.0,276.0,300.0,207.0,2,2004,11,23
33178,35,80.0,25.08,45.6,7.6,0.0,8403.0,8430.0,8365.0,12.0,308.0,270.0,297.0,228.0,2,2004,11,24
33179,35,98.0,35.72,45.6,30.4,0.0249,8321.0,8358.0,8290.0,92.0,260.0,270.0,294.0,246.0,2,2004,11,25
33180,35,111.0,31.16,38.0,22.8,14.11,8266.0,8287.0,8256.0,100.0,244.0,282.0,294.0,264.0,2,2004,11,26
33181,35,89.0,41.8,53.2,30.4,0.0249,8280.0,8307.0,8259.0,144.0,252.0,267.0,294.0,249.0,2,2004,11,27
33182,35,92.0,34.96,45.6,22.8,0.0,8328.0,8338.0,8311.0,92.0,236.0,273.0,294.0,252.0,2,2004,11,28
